datetime,temperature_c,humidity_percent,windspeed_kmh
2024-01-24 05:00:00,26.4,54.19,14.34
2024-01-24 06:00:00,24.67,61.65,13.49
2024-01-24 07:00:00,25.38,58.83,11.31
2024-01-24 08:00:00,22.23,61.58,17.17
2024-01-24 09:00:00,24.95,59.59,21.44
2024-01-24 10:00:00,18.22,67.74,11.07
2024-01-24 11:00:00,20.96,55.32,17.74
2024-01-24 12:00:00,21.94,66.78,12.7
2024-01-24 13:00:00,17.79,61.79,13.23
2024-01-24 14:00:00,15.48,71.33,13.21
2024-01-24 15:00:00,13.68,67.64,9.81
2024-01-24 16:00:00,14.25,79.62,7.95
2024-01-24 17:00:00,13.57,67.38,11.45
2024-01-24 18:00:00,13.0,81.67,10.17
2024-01-24 19:00:00,12.18,68.88,20.86
2024-01-24 20:00:00,14.37,67.31,8.16
2024-01-24 21:00:00,13.57,77.72,15.64
2024-01-24 22:00:00,16.1,61.56,18.48
2024-01-24 23:00:00,17.1,70.08,17.56
2024-01-25 00:00:00,18.99,65.22,6.28
2024-01-25 01:00:00,18.69,63.01,14.08
2024-01-25 02:00:00,21.23,70.09,14.9
2024-01-25 03:00:00,18.47,65.38,15.95
2024-01-25 04:00:00,23.48,50.32,18.84
2024-01-25 05:00:00,26.18,60.85,13.7
2024-01-25 06:00:00,22.19,64.93,14.82
2024-01-25 07:00:00,23.1,63.15,12.04
2024-01-25 08:00:00,21.01,70.0,5.14
2024-01-25 09:00:00,26.67,56.55,10.1
2024-01-25 10:00:00,18.85,73.25,10.08
2024-01-25 11:00:00,20.18,60.45,15.15
2024-01-25 12:00:00,17.22,63.21,15.96
2024-01-25 13:00:00,20.03,66.92,14.96
2024-01-25 14:00:00,21.08,65.35,13.54
2024-01-25 15:00:00,14.22,68.42,15.07
2024-01-25 16:00:00,18.53,67.59,9.72
2024-01-25 17:00:00,13.58,76.25,14.3
2024-01-25 18:00:00,16.11,65.93,16.45
2024-01-25 19:00:00,17.16,65.65,13.21
2024-01-25 20:00:00,15.61,69.28,9.3
2024-01-25 21:00:00,18.13,65.43,11.92
2024-01-25 22:00:00,16.7,69.82,13.69
2024-01-25 23:00:00,18.05,69.0,15.31
2024-01-26 00:00:00,23.21,56.09,14.62
2024-01-26 01:00:00,21.62,65.43,12.41
2024-01-26 02:00:00,16.84,72.64,17.68
2024-01-26 03:00:00,21.63,68.45,13.85
2024-01-26 04:00:00,21.89,67.05,8.73
2024-01-26 05:00:00,27.53,56.91,14.88
2024-01-26 06:00:00,23.18,65.38,15.86
2024-01-26 07:00:00,22.67,67.47,19.68
2024-01-26 08:00:00,26.23,58.86,14.46
2024-01-26 09:00:00,23.39,64.02,19.03
2024-01-26 10:00:00,22.57,65.08,10.38
2024-01-26 11:00:00,19.12,56.77,13.65
2024-01-26 12:00:00,19.13,68.04,14.37
2024-01-26 13:00:00,20.52,61.54,17.18
2024-01-26 14:00:00,18.33,68.38,9.12
2024-01-26 15:00:00,13.94,71.76,10.34
2024-01-26 16:00:00,17.11,68.93,16.91
2024-01-26 17:00:00,13.85,70.86,10.77
2024-01-26 18:00:00,16.3,64.6,16.29
2024-01-26 19:00:00,12.1,66.7,14.95
2024-01-26 20:00:00,16.29,69.43,18.1
2024-01-26 21:00:00,13.48,64.43,11.05
2024-01-26 22:00:00,15.62,68.06,17.67
2024-01-26 23:00:00,15.71,59.69,9.71
2024-01-27 00:00:00,16.67,65.55,15.56
2024-01-27 01:00:00,19.5,73.21,11.95
2024-01-27 02:00:00,23.32,67.64,12.26
2024-01-27 03:00:00,25.02,57.03,12.93
2024-01-27 04:00:00,19.93,68.38,16.59
2024-01-27 05:00:00,25.41,64.51,18.3
2024-01-27 06:00:00,27.74,58.8,8.95
2024-01-27 07:00:00,27.11,59.83,17.92
2024-01-27 08:00:00,26.66,59.78,14.09
2024-01-27 09:00:00,21.74,66.11,6.07
2024-01-27 10:00:00,22.64,67.89,14.89
2024-01-27 11:00:00,21.07,71.68,17.0
2024-01-27 12:00:00,20.5,60.48,14.76
2024-01-27 13:00:00,17.9,75.02,14.8
2024-01-27 14:00:00,18.99,58.51,13.48
2024-01-27 15:00:00,15.26,77.1,12.86
2024-01-27 16:00:00,13.0,77.03,17.74
2024-01-27 17:00:00,15.97,73.64,9.04
2024-01-27 18:00:00,15.87,72.23,11.24
2024-01-27 19:00:00,17.82,67.62,11.54
2024-01-27 20:00:00,12.73,68.55,13.98
2024-01-27 21:00:00,14.32,72.12,12.09
2024-01-27 22:00:00,16.86,70.06,19.15
2024-01-27 23:00:00,15.68,58.81,15.49
2024-01-28 00:00:00,20.58,66.75,10.88
2024-01-28 01:00:00,17.71,63.81,17.81
2024-01-28 02:00:00,23.0,57.6,13.91
2024-01-28 03:00:00,19.8,62.35,11.53
2024-01-28 04:00:00,29.12,59.77,15.76
2024-01-28 05:00:00,23.73,66.72,19.57
2024-01-28 06:00:00,24.83,67.81,17.09
2024-01-28 07:00:00,21.02,71.15,13.12
2024-01-28 08:00:00,19.26,70.32,17.34
2024-01-28 09:00:00,24.05,65.85,18.37
2024-01-28 10:00:00,24.11,66.88,13.87
2024-01-28 11:00:00,19.65,66.78,14.8
2024-01-28 12:00:00,19.46,67.01,14.08
2024-01-28 13:00:00,18.97,67.37,15.55
2024-01-28 14:00:00,16.57,58.87,11.56
2024-01-28 15:00:00,17.81,68.19,11.7
2024-01-28 16:00:00,15.99,70.41,11.51
2024-01-28 17:00:00,12.71,77.04,11.4
2024-01-28 18:00:00,13.0,71.65,12.45
2024-01-28 19:00:00,12.44,75.3,14.08
2024-01-28 20:00:00,13.79,69.36,14.79
2024-01-28 21:00:00,14.18,65.53,17.87
2024-01-28 22:00:00,14.39,68.73,12.7
2024-01-28 23:00:00,16.92,71.22,13.26
2024-01-29 00:00:00,18.88,60.9,18.53
2024-01-29 01:00:00,23.39,67.1,10.96
2024-01-29 02:00:00,21.73,74.92,13.38
2024-01-29 03:00:00,23.57,56.16,11.54
2024-01-29 04:00:00,25.56,56.95,10.46
2024-01-29 05:00:00,23.16,68.03,14.27
2024-01-29 06:00:00,28.39,58.47,19.21
2024-01-29 07:00:00,24.41,66.3,13.58
2024-01-29 08:00:00,19.61,71.85,19.83
2024-01-29 09:00:00,22.65,66.26,11.36
2024-01-29 10:00:00,19.78,65.05,11.89
2024-01-29 11:00:00,22.8,52.65,9.05
2024-01-29 12:00:00,19.69,50.95,10.13
2024-01-29 13:00:00,17.31,66.37,16.42
2024-01-29 14:00:00,16.47,72.07,18.25
2024-01-29 15:00:00,19.01,57.25,14.57
2024-01-29 16:00:00,15.18,69.63,14.39
2024-01-29 17:00:00,18.53,75.62,15.7
2024-01-29 18:00:00,12.73,71.8,11.9
2024-01-29 19:00:00,17.61,68.67,15.38
2024-01-29 20:00:00,15.93,66.35,17.05
2024-01-29 21:00:00,20.2,69.73,15.72
2024-01-29 22:00:00,16.58,75.02,14.36
2024-01-29 23:00:00,19.73,65.17,12.32
2024-01-30 00:00:00,20.96,69.99,10.22
2024-01-30 01:00:00,21.12,57.52,18.63
2024-01-30 02:00:00,21.56,55.79,13.0
2024-01-30 03:00:00,29.35,61.34,23.16
2024-01-30 04:00:00,22.19,61.47,12.68
2024-01-30 05:00:00,26.73,56.49,16.72
2024-01-30 06:00:00,24.44,60.28,17.34
2024-01-30 07:00:00,24.23,57.77,13.76
2024-01-30 08:00:00,21.93,57.35,10.66
2024-01-30 09:00:00,19.43,64.65,15.35
2024-01-30 10:00:00,20.05,61.5,15.27
2024-01-30 11:00:00,21.93,49.56,14.5
2024-01-30 12:00:00,18.96,59.49,12.33
2024-01-30 13:00:00,19.65,73.03,12.14
2024-01-30 14:00:00,19.91,66.73,12.18
2024-01-30 15:00:00,14.34,69.81,11.52
2024-01-30 16:00:00,16.34,59.54,11.63
2024-01-30 17:00:00,14.56,64.7,13.93
2024-01-30 18:00:00,14.52,77.59,17.61
2024-01-30 19:00:00,17.04,69.05,15.56
2024-01-30 20:00:00,16.11,70.32,12.21
2024-01-30 21:00:00,15.45,71.35,15.61
2024-01-30 22:00:00,16.67,64.01,16.69
2024-01-30 23:00:00,20.89,65.4,8.37
2024-01-31 00:00:00,16.97,70.91,17.37
2024-01-31 01:00:00,19.02,63.68,13.69
2024-01-31 02:00:00,21.39,72.23,15.53
2024-01-31 03:00:00,25.09,72.64,13.63
2024-01-31 04:00:00,29.66,52.07,19.75
2024-01-31 05:00:00,24.59,63.38,9.87
2024-01-31 06:00:00,27.44,54.91,16.59
2024-01-31 07:00:00,21.97,62.73,14.61
2024-01-31 08:00:00,28.43,62.88,17.61
2024-01-31 09:00:00,26.52,59.42,14.7
2024-01-31 10:00:00,23.98,58.4,16.43
2024-01-31 11:00:00,22.85,64.36,12.02
2024-01-31 12:00:00,19.19,65.84,12.84
2024-01-31 13:00:00,15.4,69.05,8.45
2024-01-31 14:00:00,14.25,71.76,10.3
2024-01-31 15:00:00,16.14,74.99,10.52
2024-01-31 16:00:00,14.47,67.88,19.9
2024-01-31 17:00:00,15.94,74.72,15.13
2024-01-31 18:00:00,15.45,63.72,15.59
2024-01-31 19:00:00,14.83,70.65,19.24
2024-01-31 20:00:00,13.59,72.95,10.58
2024-01-31 21:00:00,14.34,66.06,15.79
2024-01-31 22:00:00,13.69,72.38,13.53
2024-01-31 23:00:00,19.9,61.02,9.72
2024-02-01 00:00:00,22.43,59.86,14.39
2024-02-01 01:00:00,21.54,71.51,9.73
2024-02-01 02:00:00,23.46,48.69,13.86
2024-02-01 03:00:00,30.04,52.09,17.84
2024-02-01 04:00:00,26.42,56.73,14.91
2024-02-01 05:00:00,22.64,61.0,10.33
2024-02-01 06:00:00,27.41,48.04,15.92
2024-02-01 07:00:00,23.53,62.93,20.98
2024-02-01 08:00:00,25.42,58.81,13.15
2024-02-01 09:00:00,23.63,66.38,19.65
2024-02-01 10:00:00,23.39,62.11,9.3
2024-02-01 11:00:00,23.57,67.29,11.71
2024-02-01 12:00:00,17.85,67.87,11.45
2024-02-01 13:00:00,18.95,66.25,12.3
2024-02-01 14:00:00,18.46,70.15,13.46
2024-02-01 15:00:00,16.11,67.63,14.86
2024-02-01 16:00:00,18.07,74.49,20.1
2024-02-01 17:00:00,15.05,75.41,15.63
2024-02-01 18:00:00,14.52,60.42,16.2
2024-02-01 19:00:00,15.56,71.83,11.28
2024-02-01 20:00:00,16.29,71.93,10.47
2024-02-01 21:00:00,18.69,65.96,14.88
2024-02-01 22:00:00,18.18,79.49,13.29
2024-02-01 23:00:00,21.48,57.02,15.69
2024-02-02 00:00:00,15.82,70.82,19.02
2024-02-02 01:00:00,20.45,70.85,15.8
2024-02-02 02:00:00,21.75,63.5,12.04
2024-02-02 03:00:00,22.97,57.72,15.58
2024-02-02 04:00:00,24.52,55.15,16.35
2024-02-02 05:00:00,22.68,61.71,13.12
2024-02-02 06:00:00,23.98,61.87,11.72
2024-02-02 07:00:00,24.98,52.57,16.22
2024-02-02 08:00:00,25.51,55.34,12.21
2024-02-02 09:00:00,22.8,59.98,8.39
2024-02-02 10:00:00,22.04,69.37,12.15
2024-02-02 11:00:00,23.4,63.19,7.24
2024-02-02 12:00:00,21.69,64.03,10.05
2024-02-02 13:00:00,12.98,73.5,16.08
2024-02-02 14:00:00,17.36,77.2,11.8
2024-02-02 15:00:00,19.07,63.34,12.35
2024-02-02 16:00:00,16.63,66.25,12.64
2024-02-02 17:00:00,15.71,62.13,11.45
2024-02-02 18:00:00,17.51,58.66,12.53
2024-02-02 19:00:00,15.86,67.31,16.17
2024-02-02 20:00:00,19.58,63.42,12.58
2024-02-02 21:00:00,16.25,67.66,15.36
2024-02-02 22:00:00,20.36,58.26,14.96
2024-02-02 23:00:00,17.66,62.58,13.96
2024-02-03 00:00:00,19.56,71.95,21.41
2024-02-03 01:00:00,21.02,71.16,16.88
2024-02-03 02:00:00,20.23,64.2,14.11
2024-02-03 03:00:00,24.89,51.7,18.63
2024-02-03 04:00:00,23.82,67.17,15.64
2024-02-03 05:00:00,24.15,56.38,14.1
2024-02-03 06:00:00,26.67,55.25,5.75
2024-02-03 07:00:00,26.42,64.7,10.31
2024-02-03 08:00:00,27.06,61.39,13.2
2024-02-03 09:00:00,24.53,49.99,13.72
2024-02-03 10:00:00,25.56,55.03,11.66
2024-02-03 11:00:00,23.09,64.45,15.61
2024-02-03 12:00:00,21.91,66.77,9.54
2024-02-03 13:00:00,22.52,69.05,11.87
2024-02-03 14:00:00,16.65,72.54,18.17
2024-02-03 15:00:00,14.53,70.58,12.79
2024-02-03 16:00:00,21.16,70.38,18.03
2024-02-03 17:00:00,17.79,72.62,15.72
2024-02-03 18:00:00,18.39,72.18,11.06
2024-02-03 19:00:00,16.1,74.12,16.06
2024-02-03 20:00:00,13.85,68.31,17.44
2024-02-03 21:00:00,20.28,66.6,11.64
2024-02-03 22:00:00,16.61,62.58,12.99
2024-02-03 23:00:00,22.59,63.04,15.53
2024-02-04 00:00:00,22.69,59.18,8.34
2024-02-04 01:00:00,23.14,56.02,12.05
2024-02-04 02:00:00,21.96,61.33,11.39
2024-02-04 03:00:00,22.15,49.94,12.94
2024-02-04 04:00:00,23.36,59.77,15.63
2024-02-04 05:00:00,25.49,57.68,11.74
2024-02-04 06:00:00,25.3,58.28,11.21
2024-02-04 07:00:00,29.02,45.59,15.91
2024-02-04 08:00:00,23.56,60.83,16.05
2024-02-04 09:00:00,23.7,56.39,16.27
2024-02-04 10:00:00,20.02,69.63,14.82
2024-02-04 11:00:00,23.33,70.88,15.12
2024-02-04 12:00:00,22.41,67.56,19.28
2024-02-04 13:00:00,18.52,64.86,14.02
2024-02-04 14:00:00,19.59,68.09,16.34
2024-02-04 15:00:00,16.01,65.01,16.47
2024-02-04 16:00:00,18.68,71.78,4.43
2024-02-04 17:00:00,14.66,64.96,19.15
2024-02-04 18:00:00,15.75,72.01,18.46
2024-02-04 19:00:00,14.53,65.91,12.96
2024-02-04 20:00:00,14.96,67.89,13.28
2024-02-04 21:00:00,18.3,75.87,11.78
2024-02-04 22:00:00,20.49,70.36,11.57
2024-02-04 23:00:00,20.99,68.48,18.98
2024-02-05 00:00:00,19.55,63.63,13.51
2024-02-05 01:00:00,18.88,65.12,13.07
2024-02-05 02:00:00,23.27,65.74,7.21
2024-02-05 03:00:00,23.37,59.98,13.47
2024-02-05 04:00:00,27.97,62.77,11.16
2024-02-05 05:00:00,25.65,61.59,13.35
2024-02-05 06:00:00,23.87,67.02,19.33
2024-02-05 07:00:00,25.5,69.16,14.05
2024-02-05 08:00:00,24.54,54.89,15.5
2024-02-05 09:00:00,25.33,62.87,18.21
2024-02-05 10:00:00,21.62,59.59,12.61
2024-02-05 11:00:00,24.79,61.68,17.53
2024-02-05 12:00:00,23.55,69.34,16.6
2024-02-05 13:00:00,20.22,68.13,18.06
2024-02-05 14:00:00,15.08,81.17,13.46
2024-02-05 15:00:00,20.82,59.99,15.33
2024-02-05 16:00:00,16.46,70.07,12.01
2024-02-05 17:00:00,16.2,68.5,15.72
2024-02-05 18:00:00,16.19,64.03,14.33
2024-02-05 19:00:00,17.41,69.25,11.89
2024-02-05 20:00:00,13.85,60.68,11.5
2024-02-05 21:00:00,20.38,64.47,16.91
2024-02-05 22:00:00,18.84,66.49,14.87
2024-02-05 23:00:00,19.76,62.08,13.97
2024-02-06 00:00:00,19.0,61.33,16.46
2024-02-06 01:00:00,20.82,63.7,15.17
2024-02-06 02:00:00,21.82,65.09,19.71
2024-02-06 03:00:00,22.8,69.72,15.45
2024-02-06 04:00:00,24.77,61.04,10.33
2024-02-06 05:00:00,25.71,72.93,13.83
2024-02-06 06:00:00,25.74,56.9,12.05
2024-02-06 07:00:00,27.18,58.23,17.6
2024-02-06 08:00:00,23.7,53.76,11.27
2024-02-06 09:00:00,26.11,60.47,13.09
2024-02-06 10:00:00,23.74,71.41,18.79
2024-02-06 11:00:00,24.72,58.8,12.48
2024-02-06 12:00:00,19.35,69.45,16.23
2024-02-06 13:00:00,20.05,59.32,16.5
2024-02-06 14:00:00,21.32,60.89,19.45
2024-02-06 15:00:00,16.87,66.79,11.18
2024-02-06 16:00:00,15.87,61.97,16.1
2024-02-06 17:00:00,21.05,68.37,23.52
2024-02-06 18:00:00,15.95,73.83,12.8
2024-02-06 19:00:00,17.34,66.93,10.64
2024-02-06 20:00:00,15.43,67.06,15.2
2024-02-06 21:00:00,17.32,60.44,17.76
2024-02-06 22:00:00,18.44,64.1,13.11
2024-02-06 23:00:00,22.35,66.9,16.03
2024-02-07 00:00:00,17.61,64.0,14.28
2024-02-07 01:00:00,22.3,60.2,14.26
2024-02-07 02:00:00,25.3,64.03,11.87
2024-02-07 03:00:00,24.06,65.05,14.27
2024-02-07 04:00:00,26.96,57.56,19.53
2024-02-07 05:00:00,27.09,50.98,14.73
2024-02-07 06:00:00,24.49,57.85,19.06
2024-02-07 07:00:00,27.28,65.53,16.12
2024-02-07 08:00:00,23.59,50.97,18.02
2024-02-07 09:00:00,23.68,65.18,19.87
2024-02-07 10:00:00,23.48,58.23,13.02
2024-02-07 11:00:00,20.39,68.59,16.05
2024-02-07 12:00:00,20.04,66.77,16.27
2024-02-07 13:00:00,21.97,55.04,16.58
2024-02-07 14:00:00,18.99,65.1,18.19
2024-02-07 15:00:00,22.51,63.76,15.01
2024-02-07 16:00:00,18.65,64.71,16.44
2024-02-07 17:00:00,18.16,80.26,17.7
2024-02-07 18:00:00,16.61,62.15,14.46
2024-02-07 19:00:00,14.18,72.37,15.3
2024-02-07 20:00:00,18.23,67.16,11.83
2024-02-07 21:00:00,17.12,71.2,14.93
2024-02-07 22:00:00,18.01,67.3,13.66
2024-02-07 23:00:00,20.52,65.55,16.54
2024-02-08 00:00:00,22.7,64.41,17.05
2024-02-08 01:00:00,20.67,65.31,12.92
2024-02-08 02:00:00,23.91,69.66,17.26
2024-02-08 03:00:00,24.38,56.01,15.39
2024-02-08 04:00:00,23.32,61.71,14.35
2024-02-08 05:00:00,23.79,70.83,16.71
2024-02-08 06:00:00,32.5,51.96,15.11
2024-02-08 07:00:00,25.38,55.54,15.54
2024-02-08 08:00:00,24.5,60.64,8.36
2024-02-08 09:00:00,22.57,73.13,13.64
2024-02-08 10:00:00,22.33,67.92,12.31
2024-02-08 11:00:00,23.75,56.84,11.02
2024-02-08 12:00:00,17.51,69.33,18.62
2024-02-08 13:00:00,21.63,68.23,13.58
2024-02-08 14:00:00,18.94,76.2,13.72
2024-02-08 15:00:00,15.12,70.88,7.29
2024-02-08 16:00:00,14.3,67.25,12.8
2024-02-08 17:00:00,15.83,69.05,13.28
2024-02-08 18:00:00,16.64,62.43,11.02
2024-02-08 19:00:00,13.81,65.59,15.53
2024-02-08 20:00:00,16.81,69.57,12.68
2024-02-08 21:00:00,13.41,74.31,14.24
2024-02-08 22:00:00,17.11,77.12,17.51
2024-02-08 23:00:00,20.57,63.52,16.14
2024-02-09 00:00:00,22.15,79.27,13.29
2024-02-09 01:00:00,21.57,59.8,15.73
2024-02-09 02:00:00,19.4,77.16,19.83
2024-02-09 03:00:00,23.42,61.4,15.31
2024-02-09 04:00:00,24.62,63.29,13.95
2024-02-09 05:00:00,22.02,70.0,19.5
2024-02-09 06:00:00,24.37,54.17,15.64
2024-02-09 07:00:00,24.87,58.31,18.21
2024-02-09 08:00:00,25.87,50.45,10.21
2024-02-09 09:00:00,24.02,62.07,22.67
2024-02-09 10:00:00,25.42,53.77,18.81
2024-02-09 11:00:00,23.21,61.5,13.72
2024-02-09 12:00:00,20.11,68.8,11.12
2024-02-09 13:00:00,16.61,59.22,17.44
2024-02-09 14:00:00,18.94,65.31,16.34
2024-02-09 15:00:00,17.94,74.93,17.75
2024-02-09 16:00:00,20.77,65.75,11.7
2024-02-09 17:00:00,15.78,69.81,14.84
2024-02-09 18:00:00,17.67,62.65,15.22
2024-02-09 19:00:00,17.91,62.03,11.67
2024-02-09 20:00:00,18.65,66.84,13.17
2024-02-09 21:00:00,18.17,64.05,13.74
2024-02-09 22:00:00,15.0,71.33,14.21
2024-02-09 23:00:00,23.07,61.68,14.97
2024-02-10 00:00:00,21.45,72.4,10.28
2024-02-10 01:00:00,22.42,65.85,12.74
2024-02-10 02:00:00,23.14,61.9,13.67
2024-02-10 03:00:00,21.91,61.16,13.49
2024-02-10 04:00:00,23.04,62.09,12.32
2024-02-10 05:00:00,25.72,52.87,17.48
2024-02-10 06:00:00,23.77,63.34,13.82
2024-02-10 07:00:00,24.96,53.35,15.63
2024-02-10 08:00:00,25.44,57.44,13.65
2024-02-10 09:00:00,21.95,55.3,13.17
2024-02-10 10:00:00,23.43,60.33,19.07
2024-02-10 11:00:00,22.74,70.0,19.49
2024-02-10 12:00:00,25.15,60.44,15.01
2024-02-10 13:00:00,24.22,54.4,18.63
2024-02-10 14:00:00,16.53,64.92,10.3
2024-02-10 15:00:00,19.12,64.88,16.24
2024-02-10 16:00:00,17.69,63.3,14.45
2024-02-10 17:00:00,12.43,62.39,17.25
2024-02-10 18:00:00,14.13,69.81,12.09
2024-02-10 19:00:00,16.0,73.82,14.82
2024-02-10 20:00:00,15.97,71.9,16.06
2024-02-10 21:00:00,16.67,64.19,10.89
2024-02-10 22:00:00,19.39,68.25,5.09
2024-02-10 23:00:00,18.49,70.85,13.82
2024-02-11 00:00:00,23.79,53.75,12.52
2024-02-11 01:00:00,20.44,65.2,13.04
2024-02-11 02:00:00,23.71,60.58,11.01
2024-02-11 03:00:00,21.9,63.35,20.5
2024-02-11 04:00:00,24.27,56.37,17.29
2024-02-11 05:00:00,25.08,64.46,13.93
2024-02-11 06:00:00,23.09,59.03,14.76
2024-02-11 07:00:00,27.37,53.61,18.55
2024-02-11 08:00:00,30.01,60.58,15.99
2024-02-11 09:00:00,25.03,59.3,14.31
2024-02-11 10:00:00,22.74,60.48,14.46
2024-02-11 11:00:00,22.28,63.19,15.89
2024-02-11 12:00:00,27.9,52.24,15.38
2024-02-11 13:00:00,18.99,58.93,21.68
2024-02-11 14:00:00,15.58,71.76,9.83
2024-02-11 15:00:00,15.14,73.74,10.51
2024-02-11 16:00:00,17.29,63.63,15.87
2024-02-11 17:00:00,16.89,58.16,15.01
2024-02-11 18:00:00,14.69,61.4,17.9
2024-02-11 19:00:00,16.97,80.87,14.28
2024-02-11 20:00:00,19.2,53.82,15.55
2024-02-11 21:00:00,19.27,60.8,14.41
2024-02-11 22:00:00,18.7,63.72,8.7
2024-02-11 23:00:00,21.31,58.82,16.84
2024-02-12 00:00:00,21.71,69.34,15.03
2024-02-12 01:00:00,20.19,68.9,10.72
2024-02-12 02:00:00,22.77,63.05,16.58
2024-02-12 03:00:00,25.65,55.17,12.86
2024-02-12 04:00:00,25.63,59.36,14.39
2024-02-12 05:00:00,28.55,53.82,8.04
2024-02-12 06:00:00,23.53,56.08,21.05
2024-02-12 07:00:00,22.06,63.3,13.68
2024-02-12 08:00:00,24.49,63.51,14.6
2024-02-12 09:00:00,27.76,60.82,12.9
2024-02-12 10:00:00,26.89,56.82,14.42
2024-02-12 11:00:00,19.95,59.86,17.35
2024-02-12 12:00:00,23.56,59.9,17.0
2024-02-12 13:00:00,17.58,65.74,13.68
2024-02-12 14:00:00,17.16,71.5,16.75
2024-02-12 15:00:00,20.01,66.75,14.18
2024-02-12 16:00:00,14.69,68.85,12.45
2024-02-12 17:00:00,20.49,67.93,20.9
2024-02-12 18:00:00,16.1,63.1,15.04
2024-02-12 19:00:00,17.79,67.41,16.74
2024-02-12 20:00:00,13.93,65.04,16.15
2024-02-12 21:00:00,16.25,73.37,7.79
2024-02-12 22:00:00,18.06,62.96,19.65
2024-02-12 23:00:00,19.86,53.68,11.76
2024-02-13 00:00:00,22.52,60.05,18.17
2024-02-13 01:00:00,27.55,51.44,15.95
2024-02-13 02:00:00,24.65,61.9,14.55
2024-02-13 03:00:00,25.22,64.51,19.03
2024-02-13 04:00:00,25.78,61.68,11.96
2024-02-13 05:00:00,26.46,53.78,20.17
2024-02-13 06:00:00,23.98,67.21,18.23
2024-02-13 07:00:00,29.05,56.29,18.17
2024-02-13 08:00:00,25.55,59.25,20.08
2024-02-13 09:00:00,26.35,52.53,17.8
2024-02-13 10:00:00,24.57,59.89,12.24
2024-02-13 11:00:00,23.85,61.7,13.8
2024-02-13 12:00:00,20.51,63.32,21.01
2024-02-13 13:00:00,19.16,64.04,20.57
2024-02-13 14:00:00,20.11,74.15,15.26
2024-02-13 15:00:00,18.47,66.69,12.48
2024-02-13 16:00:00,15.94,65.37,18.43
2024-02-13 17:00:00,16.97,76.29,12.55
2024-02-13 18:00:00,20.5,67.8,15.17
2024-02-13 19:00:00,23.34,60.55,9.63
2024-02-13 20:00:00,18.24,75.75,16.06
2024-02-13 21:00:00,18.85,69.87,14.96
2024-02-13 22:00:00,16.13,70.2,15.12
2024-02-13 23:00:00,22.47,57.97,13.36
2024-02-14 00:00:00,22.32,70.49,16.7
2024-02-14 01:00:00,23.49,62.05,16.49
2024-02-14 02:00:00,23.84,59.77,11.29
2024-02-14 03:00:00,25.08,55.34,14.33
2024-02-14 04:00:00,25.79,57.48,16.68
2024-02-14 05:00:00,27.71,57.24,13.91
2024-02-14 06:00:00,27.03,57.32,13.38
2024-02-14 07:00:00,26.52,62.54,11.38
2024-02-14 08:00:00,26.66,60.31,14.82
2024-02-14 09:00:00,21.56,52.61,17.57
2024-02-14 10:00:00,24.43,56.51,13.76
2024-02-14 11:00:00,23.81,65.86,11.93
2024-02-14 12:00:00,22.1,70.11,11.3
2024-02-14 13:00:00,19.4,64.61,12.24
2024-02-14 14:00:00,16.8,64.56,14.79
2024-02-14 15:00:00,19.34,63.92,19.47
2024-02-14 16:00:00,15.35,66.65,18.61
2024-02-14 17:00:00,14.59,63.97,18.64
2024-02-14 18:00:00,17.09,77.12,20.92
2024-02-14 19:00:00,18.82,60.47,20.32
2024-02-14 20:00:00,18.73,67.98,10.35
2024-02-14 21:00:00,17.45,63.46,14.37
2024-02-14 22:00:00,22.05,62.26,18.0
2024-02-14 23:00:00,22.16,60.06,13.59
2024-02-15 00:00:00,24.02,60.38,11.81
2024-02-15 01:00:00,25.89,49.59,12.6
2024-02-15 02:00:00,28.7,59.63,17.13
2024-02-15 03:00:00,28.06,48.24,11.83
2024-02-15 04:00:00,27.96,58.7,17.04
2024-02-15 05:00:00,25.2,59.16,19.71
2024-02-15 06:00:00,27.92,63.54,13.64
2024-02-15 07:00:00,29.39,62.01,13.91
2024-02-15 08:00:00,24.12,60.31,15.82
2024-02-15 09:00:00,26.1,63.27,14.89
2024-02-15 10:00:00,24.6,55.18,13.37
2024-02-15 11:00:00,24.04,70.79,15.23
2024-02-15 12:00:00,21.24,84.15,12.54
2024-02-15 13:00:00,22.51,64.97,17.4
2024-02-15 14:00:00,23.98,63.73,17.77
2024-02-15 15:00:00,20.07,56.3,18.24
2024-02-15 16:00:00,17.81,55.38,7.81
2024-02-15 17:00:00,20.02,62.26,12.54
2024-02-15 18:00:00,17.71,64.18,17.71
2024-02-15 19:00:00,17.4,73.81,15.45
2024-02-15 20:00:00,17.53,59.84,15.37
2024-02-15 21:00:00,19.15,63.55,11.88
2024-02-15 22:00:00,18.92,72.52,19.35
2024-02-15 23:00:00,22.38,59.84,13.49
2024-02-16 00:00:00,20.71,70.72,16.31
2024-02-16 01:00:00,24.01,57.09,15.05
2024-02-16 02:00:00,24.86,55.46,9.66
2024-02-16 03:00:00,27.44,56.33,23.09
2024-02-16 04:00:00,28.56,64.46,14.68
2024-02-16 05:00:00,27.79,61.27,14.68
2024-02-16 06:00:00,27.75,65.72,15.03
2024-02-16 07:00:00,27.36,57.27,18.45
2024-02-16 08:00:00,23.67,64.33,15.72
2024-02-16 09:00:00,22.83,57.02,16.95
2024-02-16 10:00:00,22.77,64.45,9.54
